45.04388638,-5.18455288
324.75851962,-5.34255542
105.59925359,-5.35253071
285.14102214,-5.35603765
0.98631145,2.94268638
13.57541723,-2.90518236
324.15086811,-5.34274254
334.15274504,-5.34186402
274.26394289,-5.35838109
324.75941809,-5.34255542
29.59627404,-4.95554213
98.17805124,-5.35066436
50.66793553,-5.24182500
236.21504404,-5.34513152
23.45947549,-4.45552078
37.71116785,-4.96502202
46.94636676,-5.26635545
90.77882994,-5.35096324
213.29059047,-5.34144220
285.65095282,-5.35620231
137.32425438,-5.34172420
67.03678686,-5.29926453
23.91380959,-4.27013037
324.75937961,-5.34255541
53.16711762,-5.27068155
324.75937732,-5.34255542
173.41137295,-5.35908449
5.81002089,-0.74163210
150.33688420,-5.35047005
9.74404458,-1.05463735
81.02465058,-5.33718723
30.28678458,-4.81404841
19.27577644,-4.26354164
324.75988687,-5.34255540
259.35333726,-5.35701386
6.23268287,-0.64562415
26.60276034,-4.31733606
46.32629101,-5.22214577
236.11448184,-5.34170927
324.75923588,-5.34255540
19.84866345,-3.85285274
301.23818940,-5.35016237
201.59990623,-5.34362512
48.48043055,-5.26954912
298.26035906,-5.35171094
301.90597239,-5.34964301
278.51018347,-5.35769402
109.98512709,-5.34228050
279.09853339,-5.35776332
301.29049291,-5.35008451
281.92836239,-5.35694456
314.50700541,-5.34567162
47.58017247,-5.25604831
286.57332368,-5.35595237
81.43818643,-5.33844667
63.78916088,-5.28810612
22.65834963,-4.29115272
18.45817913,-4.00705860
301.65708123,-5.34979747
75.26451120,-5.32376239
288.55659199,-5.35497956
28.01948265,-4.85257288
248.50555339,-5.34794457
320.91603851,-5.34365126
266.44126910,-5.35827145
221.30749213,-5.34128324
320.91548720,-5.34365126
279.12542465,-5.35748182
289.17329247,-5.35460753
-6.82326286,6.69036941
157.04543953,-5.35089529
263.20417375,-5.35816804
324.75977002,-5.34255540
289.17328093,-5.35460751
188.54335351,-5.35229422
228.79693036,-5.34064669
254.48885535,-5.35541262
314.67374336,-5.34515668
-0.36780840,2.85265451
36.88632032,-5.01069260
320.91547644,-5.34365123
273.75503784,-5.35849831
59.43719200,-5.28577052
301.29048397,-5.35008454
273.28075148,-5.35841884
247.91553423,-5.35011830
40.80532434,-5.18265445
272.85879316,-5.35852337
301.23741025,-5.35016235
8.42176715,-1.51659584
193.53238009,-5.34992836
4.59152162,1.21051510
268.40059359,-5.35816531
284.14182080,-5.35650420
36.96997049,-5.09860188
33.92527878,-4.96758255
279.12556192,-5.35748182
320.91541318,-5.34365132
269.16403059,-5.35780882
200.49242811,-5.34475059
172.04419337,-5.35951609
324.76040160,-5.34255543
16.69346863,-3.33756863
288.55641069,-5.35497952
324.15046444,-5.34274254
99.99373759,-5.35451867
18.45652542,-3.73525272
272.85819090,-5.35852337
9.80860770,-1.15270817
279.12551142,-5.35748182
298.26067105,-5.35171094
22.82803407,-3.97875030
280.16425444,-5.35765651
324.75959930,-5.34255542
301.90666524,-5.34964302
317.17808895,-5.34422389
289.17358289,-5.35460748
27.40097618,-4.77147448
266.44515255,-5.35850052
256.20038102,-5.35526402
43.00237836,-5.20261083
279.09867013,-5.35776332
17.87962725,-3.34834023
279.12549171,-5.35748183
284.83691244,-5.35814100
178.98175491,-5.35884401
279.09887979,-5.35776329
4.94988128,1.65559047
324.75942807,-5.34255543
320.91535388,-5.34365126
310.49904030,-5.34693866
35.50190920,-4.96642371
301.90563583,-5.34964307
240.18978288,-5.34612982
279.09751429,-5.35776336
-3.45389924,5.36937326
250.43655948,-5.35404800
257.17322049,-5.35628700
160.48377883,-5.35816607
282.54554816,-5.35666951
